url,tactile,caption
images_rgb/image_860_rgb.jpg,images_tac/image_860_tac.jpg,"fabric, fluffy"
images_rgb/image_3310_rgb.jpg,images_tac/image_3310_tac.jpg,"lined, grainy, flat, fabric"
images_rgb/image_4007_rgb.jpg,images_tac/image_4007_tac.jpg,"fabric, creased"
images_rgb/image_445_rgb.jpg,images_tac/image_445_tac.jpg,"lined, fabric, stiff, deformable"
images_rgb/image_4359_rgb.jpg,images_tac/image_4359_tac.jpg,"rigid, uneven"
images_rgb/image_264_rgb.jpg,images_tac/image_264_tac.jpg,"flat, smooth, fabric"
images_rgb/image_2097_rgb.jpg,images_tac/image_2097_tac.jpg,"deformable, fabric"
images_rgb/image_595_rgb.jpg,images_tac/image_595_tac.jpg,"fabric, woven"
images_rgb/image_4147_rgb.jpg,images_tac/image_4147_tac.jpg,"uneven, fabric"
images_rgb/image_124_rgb.jpg,images_tac/image_124_tac.jpg,"hard, splotchy, smooth, flat"
images_rgb/image_3325_rgb.jpg,images_tac/image_3325_tac.jpg,"lined, flat"
images_rgb/image_1315_rgb.jpg,images_tac/image_1315_tac.jpg,"flat, hard, patterned"
images_rgb/image_4548_rgb.jpg,images_tac/image_4548_tac.jpg,"hard, dark"
images_rgb/image_200_rgb.jpg,images_tac/image_200_tac.jpg,"fluffy, absorbent"
images_rgb/image_889_rgb.jpg,images_tac/image_889_tac.jpg,"fabric, deformable"
images_rgb/image_637_rgb.jpg,images_tac/image_637_tac.jpg,"hard, flat, smooth, splotchy"
images_rgb/image_2855_rgb.jpg,images_tac/image_2855_tac.jpg,"flat, fabric"
images_rgb/image_3472_rgb.jpg,images_tac/image_3472_tac.jpg,"deformable, patterned"
images_rgb/image_1702_rgb.jpg,images_tac/image_1702_tac.jpg,"fabric, lined"
images_rgb/image_1276_rgb.jpg,images_tac/image_1276_tac.jpg,"metallic, uneven, shiny, smooth"
images_rgb/image_2270_rgb.jpg,images_tac/image_2270_tac.jpg,"fabric, soft, lined"
images_rgb/image_1196_rgb.jpg,images_tac/image_1196_tac.jpg,"metallic, incised, shiny, uneven"
images_rgb/image_49_rgb.jpg,images_tac/image_49_tac.jpg,"patterned, lined, grainy, fabric"
images_rgb/image_771_rgb.jpg,images_tac/image_771_tac.jpg,"lettered, wooden, flat, hard, smooth"
images_rgb/image_2378_rgb.jpg,images_tac/image_2378_tac.jpg,"lined, fabric, soft"
images_rgb/image_4522_rgb.jpg,images_tac/image_4522_tac.jpg,"uneven, soft"
images_rgb/image_1335_rgb.jpg,images_tac/image_1335_tac.jpg,"flat, smooth, fabric, lined"
images_rgb/image_2543_rgb.jpg,images_tac/image_2543_tac.jpg,"mesh, flexible"
images_rgb/image_3170_rgb.jpg,images_tac/image_3170_tac.jpg,"patterned, fabric, grainy, smooth"
images_rgb/image_2816_rgb.jpg,images_tac/image_2816_tac.jpg,"lined, creased, fabric, smooth"
images_rgb/image_3458_rgb.jpg,images_tac/image_3458_tac.jpg,"smooth, fabric"
images_rgb/image_2504_rgb.jpg,images_tac/image_2504_tac.jpg,"grainy, flat, fabric"
images_rgb/image_330_rgb.jpg,images_tac/image_330_tac.jpg,"lined, deformable"
images_rgb/image_2547_rgb.jpg,images_tac/image_2547_tac.jpg,"soft, fabric"
images_rgb/image_1124_rgb.jpg,images_tac/image_1124_tac.jpg,"lined, soft, fabric"
images_rgb/image_1584_rgb.jpg,images_tac/image_1584_tac.jpg,"grainy, fabric, creased"
images_rgb/image_3114_rgb.jpg,images_tac/image_3114_tac.jpg,"fuzzy, deformable"
images_rgb/image_2820_rgb.jpg,images_tac/image_2820_tac.jpg,"smooth, fabric"
images_rgb/image_1625_rgb.jpg,images_tac/image_1625_tac.jpg,"lined, fabric, soft, patterned, woven"
images_rgb/image_2700_rgb.jpg,images_tac/image_2700_tac.jpg,"sewn, patterned, lined, fabric"
images_rgb/image_3960_rgb.jpg,images_tac/image_3960_tac.jpg,"sewn, grainy, lined, fabric"
images_rgb/image_596_rgb.jpg,images_tac/image_596_tac.jpg,"soft, lined, fabric"
images_rgb/image_4485_rgb.jpg,images_tac/image_4485_tac.jpg,"woven, shiny"
images_rgb/image_3074_rgb.jpg,images_tac/image_3074_tac.jpg,"patterned, deformable"
images_rgb/image_819_rgb.jpg,images_tac/image_819_tac.jpg,"soft, grainy, fabric"
images_rgb/image_54_rgb.jpg,images_tac/image_54_tac.jpg,"fuzzy, soft, frayed"
images_rgb/image_4373_rgb.jpg,images_tac/image_4373_tac.jpg,"flat, hard"
images_rgb/image_505_rgb.jpg,images_tac/image_505_tac.jpg,"wooden, flat, smooth, hard"
images_rgb/image_3405_rgb.jpg,images_tac/image_3405_tac.jpg,"fabric, folded"
images_rgb/image_3121_rgb.jpg,images_tac/image_3121_tac.jpg,"lined, grainy, flat, fabric"
images_rgb/image_1452_rgb.jpg,images_tac/image_1452_tac.jpg,"hard, lustrous"
images_rgb/image_3008_rgb.jpg,images_tac/image_3008_tac.jpg,"smooth, fabric"
images_rgb/image_4513_rgb.jpg,images_tac/image_4513_tac.jpg,"lined, hard, flat, smooth"
images_rgb/image_4021_rgb.jpg,images_tac/image_4021_tac.jpg,"grainy, fabric"
images_rgb/image_3432_rgb.jpg,images_tac/image_3432_tac.jpg,"fabric, thin, wrinkly"
images_rgb/image_4371_rgb.jpg,images_tac/image_4371_tac.jpg,"round, patterned, woven"
images_rgb/image_452_rgb.jpg,images_tac/image_452_tac.jpg,"hard, flat, smooth, splotchy"
images_rgb/image_1290_rgb.jpg,images_tac/image_1290_tac.jpg,"hard, rigid, metallic"
images_rgb/image_3332_rgb.jpg,images_tac/image_3332_tac.jpg,"soft, patterned, fabric, grainy"
images_rgb/image_1960_rgb.jpg,images_tac/image_1960_tac.jpg,"grainy, fabric"
images_rgb/image_1623_rgb.jpg,images_tac/image_1623_tac.jpg,"lined, deformable"
images_rgb/image_4247_rgb.jpg,images_tac/image_4247_tac.jpg,"deformable, smooth"
images_rgb/image_2534_rgb.jpg,images_tac/image_2534_tac.jpg,"soft, grainy, fabric"
images_rgb/image_492_rgb.jpg,images_tac/image_492_tac.jpg,"flat, hard"
images_rgb/image_4553_rgb.jpg,images_tac/image_4553_tac.jpg,"hard, smooth"
images_rgb/image_3047_rgb.jpg,images_tac/image_3047_tac.jpg,"fabric, elastic, grooved"
images_rgb/image_1742_rgb.jpg,images_tac/image_1742_tac.jpg,"lined, fabric"
images_rgb/image_281_rgb.jpg,images_tac/image_281_tac.jpg,"sewn, fabric, smooth"
images_rgb/image_1168_rgb.jpg,images_tac/image_1168_tac.jpg,"transparent, clear, rough"
images_rgb/image_1872_rgb.jpg,images_tac/image_1872_tac.jpg,"lined, fabric"
images_rgb/image_3377_rgb.jpg,images_tac/image_3377_tac.jpg,"smooth, fabric"
images_rgb/image_395_rgb.jpg,images_tac/image_395_tac.jpg,"patterned, flat"
images_rgb/image_4130_rgb.jpg,images_tac/image_4130_tac.jpg,"deformable, smooth"
images_rgb/image_1314_rgb.jpg,images_tac/image_1314_tac.jpg,"patterned, flat"
images_rgb/image_3304_rgb.jpg,images_tac/image_3304_tac.jpg,"soft, patterned, fabric, grainy"
images_rgb/image_326_rgb.jpg,images_tac/image_326_tac.jpg,"soft, grainy, fabric"
images_rgb/image_378_rgb.jpg,images_tac/image_378_tac.jpg,"soft, stretchy"
images_rgb/image_1239_rgb.jpg,images_tac/image_1239_tac.jpg,"fabric, coarse"
images_rgb/image_3692_rgb.jpg,images_tac/image_3692_tac.jpg,"grainy, lined"
images_rgb/image_3796_rgb.jpg,images_tac/image_3796_tac.jpg,"smooth, glossy, thin"
images_rgb/image_3888_rgb.jpg,images_tac/image_3888_tac.jpg,"flat, smooth, lined"
images_rgb/image_2295_rgb.jpg,images_tac/image_2295_tac.jpg,"granular, folded, fabric, thick"
images_rgb/image_1438_rgb.jpg,images_tac/image_1438_tac.jpg,"granular, fabric"
images_rgb/image_1333_rgb.jpg,images_tac/image_1333_tac.jpg,"soft, stretchy, granular"
images_rgb/image_1713_rgb.jpg,images_tac/image_1713_tac.jpg,"lined, fabric"
images_rgb/image_2604_rgb.jpg,images_tac/image_2604_tac.jpg,"smooth, fabric"
images_rgb/image_1844_rgb.jpg,images_tac/image_1844_tac.jpg,"patterned, deformable, flat"
images_rgb/image_546_rgb.jpg,images_tac/image_546_tac.jpg,"rigid, hard, metallic"
images_rgb/image_3107_rgb.jpg,images_tac/image_3107_tac.jpg,"sewn, lined, grainy"
images_rgb/image_1036_rgb.jpg,images_tac/image_1036_tac.jpg,"woven, uneven"
images_rgb/image_1135_rgb.jpg,images_tac/image_1135_tac.jpg,"patterned, rigid"
images_rgb/image_407_rgb.jpg,images_tac/image_407_tac.jpg,"hard, splotchy, smooth, flat"
images_rgb/image_2653_rgb.jpg,images_tac/image_2653_tac.jpg,"soft, fabric, patterned"
images_rgb/image_466_rgb.jpg,images_tac/image_466_tac.jpg,"flat, hard"
images_rgb/image_4429_rgb.jpg,images_tac/image_4429_tac.jpg,"uneven, stiff"
images_rgb/image_4370_rgb.jpg,images_tac/image_4370_tac.jpg,"woven, glossy, rubbery, flexible, round"
images_rgb/image_3699_rgb.jpg,images_tac/image_3699_tac.jpg,"fabric, vague"
images_rgb/image_1914_rgb.jpg,images_tac/image_1914_tac.jpg,"lined, soft, fabric"
images_rgb/image_3981_rgb.jpg,images_tac/image_3981_tac.jpg,"grainy, patterned, smooth, fabric"
images_rgb/image_1678_rgb.jpg,images_tac/image_1678_tac.jpg,"smooth, fabric, lined"
images_rgb/image_755_rgb.jpg,images_tac/image_755_tac.jpg,"flat, hard, splotchy"
images_rgb/image_193_rgb.jpg,images_tac/image_193_tac.jpg,"fabric, lined"
images_rgb/image_1147_rgb.jpg,images_tac/image_1147_tac.jpg,"lined, soft, fabric"
images_rgb/image_178_rgb.jpg,images_tac/image_178_tac.jpg,"hard, smooth, splotchy, flat"
images_rgb/image_749_rgb.jpg,images_tac/image_749_tac.jpg,"hard, sharp, rigid, patterned"
images_rgb/image_2461_rgb.jpg,images_tac/image_2461_tac.jpg,"fabric, grainy"
images_rgb/image_1008_rgb.jpg,images_tac/image_1008_tac.jpg,"woven, patterned, bumpy"
images_rgb/image_145_rgb.jpg,images_tac/image_145_tac.jpg,"flat, fabric"
images_rgb/image_103_rgb.jpg,images_tac/image_103_tac.jpg,"patterned, lined, fabric, sewn, grainy"
images_rgb/image_1140_rgb.jpg,images_tac/image_1140_tac.jpg,"hard, splotchy, smooth, flat"
images_rgb/image_652_rgb.jpg,images_tac/image_652_tac.jpg,"hard, flat, patterned"
images_rgb/image_3368_rgb.jpg,images_tac/image_3368_tac.jpg,"grainy, deformable"
images_rgb/image_292_rgb.jpg,images_tac/image_292_tac.jpg,"fuzzy, defo
rmable"
images_rgb/image_2348_rgb.jpg,images_tac/image_2348_tac.jpg,"lined, fabric"
images_rgb/image_4155_rgb.jpg,images_tac/image_4155_tac.jpg,"wired, uneven, soft, fabric"
images_rgb/image_561_rgb.jpg,images_tac/image_561_tac.jpg,"hard, patterned, flat"
images_rgb/image_1139_rgb.jpg,images_tac/image_1139_tac.jpg,"lined, deformable"
images_rgb/image_175_rgb.jpg,images_tac/image_175_tac.jpg,"soft, grainy, fabric"
images_rgb/image_47_rgb.jpg,images_tac/image_47_tac.jpg,"lined, deformable"
images_rgb/image_3146_rgb.jpg,images_tac/image_3146_tac.jpg,"soft, fabric"
images_rgb/image_3352_rgb.jpg,images_tac/image_3352_tac.jpg,"lined, smooth, flat"
images_rgb/image_195_rgb.jpg,images_tac/image_195_tac.jpg,"fuzzy, soft, lined, grainy"
images_rgb/image_1661_rgb.jpg,images_tac/image_1661_tac.jpg,"soft, lined, fabric, patterned, woven"
images_rgb/image_2873_rgb.jpg,images_tac/image_2873_tac.jpg,"granular, fabric, deformable"
images_rgb/image_52_rgb.jpg,images_tac/image_52_tac.jpg,"patterned, hard, flat"
images_rgb/image_2592_rgb.jpg,images_tac/image_2592_tac.jpg,"lined, fibrous"
images_rgb/image_4161_rgb.jpg,images_tac/image_4161_tac.jpg,"spongy, blurry, spotty"
images_rgb/image_4346_rgb.jpg,images_tac/image_4346_tac.jpg,"elastic, sewn, straight"
images_rgb/image_796_rgb.jpg,images_tac/image_796_tac.jpg,"lined, deformable"
images_rgb/image_3358_rgb.jpg,images_tac/image_3358_tac.jpg,"hard, smooth, lined"
images_rgb/image_4451_rgb.jpg,images_tac/image_4451_tac.jpg,"rubbery, deformable, wired, uneven"
images_rgb/image_3890_rgb.jpg,images_tac/image_3890_tac.jpg,"granular, fabric"
images_rgb/image_422_rgb.jpg,images_tac/image_422_tac.jpg,"flat, hard"
images_rgb/image_2842_rgb.jpg,images_tac/image_2842_tac.jpg,"fabric, smooth"
images_rgb/image_3885_rgb.jpg,images_tac/image_3885_tac.jpg,"woven, deformable"
images_rgb/image_152_rgb.jpg,images_tac/image_152_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_847_rgb.jpg,images_tac/image_847_tac.jpg,"fluffy, patterned, soft"
images_rgb/image_3623_rgb.jpg,images_tac/image_3623_tac.jpg,"hard, flat, wooden, smooth"
images_rgb/image_986_rgb.jpg,images_tac/image_986_tac.jpg,"patterned, hard"
images_rgb/image_896_rgb.jpg,images_tac/image_896_tac.jpg,"metallic, shiny, uneven, smooth"
images_rgb/image_4455_rgb.jpg,images_tac/image_4455_tac.jpg,"woven, flexible"
images_rgb/image_2484_rgb.jpg,images_tac/image_2484_tac.jpg,"smooth, dark"
images_rgb/image_4462_rgb.jpg,images_tac/image_4462_tac.jpg,"woven, patterned, flexible, round"
images_rgb/image_2499_rgb.jpg,images_tac/image_2499_tac.jpg,"patterned, deformable"
images_rgb/image_4311_rgb.jpg,images_tac/image_4311_tac.jpg,"flat, hard"
images_rgb/image_2835_rgb.jpg,images_tac/image_2835_tac.jpg,"soft, fabric"
images_rgb/image_3967_rgb.jpg,images_tac/image_3967_tac.jpg,"fabric, smooth"
images_rgb/image_611_rgb.jpg,images_tac/image_611_tac.jpg,"hard, splotchy, flat, smooth"
images_rgb/image_1352_rgb.jpg,images_tac/image_1352_tac.jpg,"soft, lined, fabric"
images_rgb/image_2047_rgb.jpg,images_tac/image_2047_tac.jpg,"lined, elastic"
images_rgb/image_2968_rgb.jpg,images_tac/image_2968_tac.jpg,"fabric, smooth"
images_rgb/image_3527_rgb.jpg,images_tac/image_3527_tac.jpg,"smooth, fabric"
images_rgb/image_915_rgb.jpg,images_tac/image_915_tac.jpg,"lined, deformable"
images_rgb/image_630_rgb.jpg,images_tac/image_630_tac.jpg,"lined, rough, fabric"
images_rgb/image_3544_rgb.jpg,images_tac/image_3544_tac.jpg,"grainy, fabric"
images_rgb/image_1444_rgb.jpg,images_tac/image_1444_tac.jpg,"lined, grainy, sewn, fabric, flat"
images_rgb/image_2415_rgb.jpg,images_tac/image_2415_tac.jpg,"lined, grainy, fabric, creased, sewn"
images_rgb/image_798_rgb.jpg,images_tac/image_798_tac.jpg,"soft, lined, fabric"
images_rgb/image_3133_rgb.jpg,images_tac/image_3133_tac.jpg,"deformable, fuzzy"
images_rgb/image_3300_rgb.jpg,images_tac/image_3300_tac.jpg,"lined, grainy, flat, fabric"
images_rgb/image_2566_rgb.jpg,images_tac/image_2566_tac.jpg,"fuzzy, fabric"
images_rgb/image_4048_rgb.jpg,images_tac/image_4048_tac.jpg,"grainy, deformable"
images_rgb/image_1798_rgb.jpg,images_tac/image_1798_tac.jpg,"splotchy, hard"
images_rgb/image_4126_rgb.jpg,images_tac/image_4126_tac.jpg,"smooth, fabric"
images_rgb/image_1474_rgb.jpg,images_tac/image_1474_tac.jpg,"lined, fabric"
images_rgb/image_2954_rgb.jpg,images_tac/image_2954_tac.jpg,"smooth, fabric"
images_rgb/image_3236_rgb.jpg,images_tac/image_3236_tac.jpg,"grainy, deformable"
images_rgb/image_3878_rgb.jpg,images_tac/image_3878_tac.jpg,"woven, flexible"
images_rgb/image_412_rgb.jpg,images_tac/image_412_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_3203_rgb.jpg,images_tac/image_3203_tac.jpg,"lined, smooth, fabric, creased"
images_rgb/image_626_rgb.jpg,images_tac/image_626_tac.jpg,"sewn, patterned, smooth, fabric"
images_rgb/image_3542_rgb.jpg,images_tac/image_3542_tac.jpg,"fabric, blurry"
images_rgb/image_4027_rgb.jpg,images_tac/image_4027_tac.jpg,"soft, fabric"
images_rgb/image_1393_rgb.jpg,images_tac/image_1393_tac.jpg,"fabric, soft, lined"
images_rgb/image_2675_rgb.jpg,images_tac/image_2675_tac.jpg,"soft, lined, fabric"
images_rgb/image_36_rgb.jpg,images_tac/image_36_tac.jpg,"hard, splotchy, smooth, flat"
images_rgb/image_2890_rgb.jpg,images_tac/image_2890_tac.jpg,"grainy, lined, fabric, flat"
images_rgb/image_1453_rgb.jpg,images_tac/image_1453_tac.jpg,"coarse, folded"
images_rgb/image_3441_rgb.jpg,images_tac/image_3441_tac.jpg,"fabric, bumpy"
images_rgb/image_1173_rgb.jpg,images_tac/image_1173_tac.jpg,"metallic, shiny, incised, uneven"
images_rgb/image_1418_rgb.jpg,images_tac/image_1418_tac.jpg,"lined, grainy, sewn, fabric"
images_rgb/image_2308_rgb.jpg,images_tac/image_2308_tac.jpg,"layered, patterned"
images_rgb/image_2339_rgb.jpg,images_tac/image_2339_tac.jpg,"lined, grainy, fabric"
images_rgb/image_3624_rgb.jpg,images_tac/image_3624_tac.jpg,"metallic, hard"
images_rgb/image_4287_rgb.jpg,images_tac/image_4287_tac.jpg,"glossy, woven, rubbery, flexible, round"
images_rgb/image_940_rgb.jpg,images_tac/image_940_tac.jpg,"grainy, flat"
images_rgb/image_80_rgb.jpg,images_tac/image_80_tac.jpg,"fabric, patterned, uneven"
images_rgb/image_3529_rgb.jpg,images_tac/image_3529_tac.jpg,"fabric, soft"
images_rgb/image_4290_rgb.jpg,images_tac/image_4290_tac.jpg,"uneven, fabric"
images_rgb/image_2964_rgb.jpg,images_tac/image_2964_tac.jpg,"deformable, g
rainy"
images_rgb/image_1746_rgb.jpg,images_tac/image_1746_tac.jpg,"grainy, fabric"
images_rgb/image_1802_rgb.jpg,images_tac/image_1802_tac.jpg,"glossy, plastic, smooth, flat"
images_rgb/image_1006_rgb.jpg,images_tac/image_1006_tac.jpg,"smooth, creased, glossy"
images_rgb/image_1662_rgb.jpg,images_tac/image_1662_tac.jpg,"patterned, thick"
images_rgb/image_3522_rgb.jpg,images_tac/image_3522_tac.jpg,"grainy, fabric, soft"
images_rgb/image_3155_rgb.jpg,images_tac/image_3155_tac.jpg,"granular, fabric"
images_rgb/image_3076_rgb.jpg,images_tac/image_3076_tac.jpg,"lined, grainy, fabric"
images_rgb/image_2299_rgb.jpg,images_tac/image_2299_tac.jpg,"lined, fabric"
images_rgb/image_50_rgb.jpg,images_tac/image_50_tac.jpg,"soft, patterned, fabric, grainy"
images_rgb/image_4111_rgb.jpg,images_tac/image_4111_tac.jpg,"hard, smooth"
images_rgb/image_1165_rgb.jpg,images_tac/image_1165_tac.jpg,"shiny, hard"
images_rgb/image_4565_rgb.jpg,images_tac/image_4565_tac.jpg,"rubbery, deformable, wired, uneven"
images_rgb/image_887_rgb.jpg,images_tac/image_887_tac.jpg,"grainy, fabric"
images_rgb/image_4466_rgb.jpg,images_tac/image_4466_tac.jpg,"soft, lined, fabric"
images_rgb/image_4248_rgb.jpg,images_tac/image_4248_tac.jpg,"hard, smooth"
images_rgb/image_4326_rgb.jpg,images_tac/image_4326_tac.jpg,"shiny, woven"
images_rgb/image_3831_rgb.jpg,images_tac/image_3831_tac.jpg,"fabric, granular"
images_rgb/image_994_rgb.jpg,images_tac/image_994_tac.jpg,"rubbery, deformable, wired, uneven"
images_rgb/image_814_rgb.jpg,images_tac/image_814_tac.jpg,"straight, plastic, flexible"
images_rgb/image_4013_rgb.jpg,images_tac/image_4013_tac.jpg,"lined, fabric, soft"
images_rgb/image_2355_rgb.jpg,images_tac/image_2355_tac.jpg,"fabric, lined"
images_rgb/image_3495_rgb.jpg,images_tac/image_3495_tac.jpg,"hard, flat, smooth, wooden, lined"
images_rgb/image_179_rgb.jpg,images_tac/image_179_tac.jpg,"hard, flat, splotchy, smooth"
images_rgb/image_3365_rgb.jpg,images_tac/image_3365_tac.jpg,"fabric, granular"
images_rgb/image_3328_rgb.jpg,images_tac/image_3328_tac.jpg,"lined, flat"
images_rgb/image_110_rgb.jpg,images_tac/image_110_tac.jpg,"fabric, patterned"
images_rgb/image_3419_rgb.jpg,images_tac/image_3419_tac.jpg,"deformable, fabric"
images_rgb/image_503_rgb.jpg,images_tac/image_503_tac.jpg,"uneven, patterned, rigid"
images_rgb/image_2691_rgb.jpg,images_tac/image_2691_tac.jpg,"soft, lined, fabric"
images_rgb/image_2512_rgb.jpg,images_tac/image_2512_tac.jpg,"fabric, thin"
images_rgb/image_1848_rgb.jpg,images_tac/image_1848_tac.jpg,"flat, patterned, hard"
images_rgb/image_4433_rgb.jpg,images_tac/image_4433_tac.jpg,"hard, smooth"
images_rgb/image_4382_rgb.jpg,images_tac/image_4382_tac.jpg,"woven, bumpy"
images_rgb/image_3670_rgb.jpg,images_tac/image_3670_tac.jpg,"fabric, granular"
images_rgb/image_2739_rgb.jpg,images_tac/image_2739_tac.jpg,"soft, blurry, shadow"
images_rgb/image_558_rgb.jpg,images_tac/image_558_tac.jpg,"hard, flat, wooden, smooth"
images_rgb/image_342_rgb.jpg,images_tac/image_342_tac.jpg,"grainy, deformable"
images_rgb/image_1829_rgb.jpg,images_tac/image_1829_tac.jpg,"soft, uneven, fabric"
images_rgb/image_2307_rgb.jpg,images_tac/image_2307_tac.jpg,"hard, flat, smooth, splotchy"
images_rgb/image_1817_rgb.jpg,images_tac/image_1817_tac.jpg,"hard, splotchy, glossy"
images_rgb/image_1409_rgb.jpg,images_tac/image_1409_tac.jpg,"lined, sewn, grainy, fabric"
images_rgb/image_3691_rgb.jpg,images_tac/image_3691_tac.jpg,"grainy, f
abric"
images_rgb/image_2508_rgb.jpg,images_tac/image_2508_tac.jpg,"woven, thick"
images_rgb/image_63_rgb.jpg,images_tac/image_63_tac.jpg,"lined, fabric, creased"
images_rgb/image_4398_rgb.jpg,images_tac/image_4398_tac.jpg,"round, tough"
images_rgb/image_1558_rgb.jpg,images_tac/image_1558_tac.jpg,"fabric, soft"
images_rgb/image_721_rgb.jpg,images_tac/image_721_tac.jpg,"plastic, uneven, smooth"
images_rgb/image_2084_rgb.jpg,images_tac/image_2084_tac.jpg,"lined, woven"
images_rgb/image_1083_rgb.jpg,images_tac/image_1083_tac.jpg,"engraved, hard"
images_rgb/image_1404_rgb.jpg,images_tac/image_1404_tac.jpg,"lined, fabric, smooth"
images_rgb/image_646_rgb.jpg,images_tac/image_646_tac.jpg,"hard, shiny"
images_rgb/image_3041_rgb.jpg,images_tac/image_3041_tac.jpg,"flat, smooth"
images_rgb/image_3202_rgb.jpg,images_tac/image_3202_tac.jpg,"lined, grainy, fabric"
images_rgb/image_91_rgb.jpg,images_tac/image_91_tac.jpg,"granular, fabric"
images_rgb/image_2899_rgb.jpg,images_tac/image_2899_tac.jpg,"lined, fabric"
images_rgb/image_877_rgb.jpg,images_tac/image_877_tac.jpg,"creased, fabric, soft, lined"
images_rgb/image_891_rgb.jpg,images_tac/image_891_tac.jpg,"grainy, deformable"
images_rgb/image_1216_rgb.jpg,images_tac/image_1216_tac.jpg,"bumpy, fabric"
images_rgb/image_4515_rgb.jpg,images_tac/image_4515_tac.jpg,"woven, thick, bendy"
images_rgb/image_4412_rgb.jpg,images_tac/image_4412_tac.jpg,"lined, flat"
images_rgb/image_1808_rgb.jpg,images_tac/image_1808_tac.jpg,"lined, fabric"
images_rgb/image_3247_rgb.jpg,images_tac/image_3247_tac.jpg,"lined, grainy, fabric"
images_rgb/image_2836_rgb.jpg,images_tac/image_2836_tac.jpg,"fabric, lined"
images_rgb/image_2016_rgb.jpg,images_tac/image_2016_tac.jpg,"soft, lined, fabric"
images_rgb/image_4187_rgb.jpg,images_tac/image_4187_tac.jpg,"hard, smooth"
images_rgb/image_1753_rgb.jpg,images_tac/image_1753_tac.jpg,"fabric, grainy"
